Date,HIGH,CLOSE,LOW,OPEN,VOLUME
2018-06-14,3808.1616,3773.3655,3759.2484,3774.6396,68471
2018-06-15,3780.3368,3753.4338,3737.4282,3763.0405,85489
2018-06-19,3712.8162,3621.1166,3583.0208,3702.6681,160707
2018-06-20,3649.3359,3635.4436,3578.1743,3602.5512,86718
2018-06-21,3673.5625,3592.965,3589.4899,3633.5558,93909
2018-06-22,3609.0751,3608.9046,3542.4564,3567.8939,75118
2018-06-25,3631.0253,3560.4777,3559.0343,3625.7984,79877
2018-06-26,3541.782,3531.1112,3478.2134,3521.5876,84985
2018-06-27,3537.6569,3459.2621,3441.785,3525.1323,81492
2018-06-28,3477.0565,3423.5255,3416.9476,3434.9441,75918
2018-06-29,3512.3834,3510.9845,3425.2159,3431.9619,77257
2018-07-02,3506.8996,3407.9638,3383.5006,3504.4571,84351
2018-07-03,3422.0398,3409.2801,3319.2889,3410.4767,95279
2018-07-04,3418.3311,3363.7473,3359.0861,3398.7788,75158
2018-07-05,3398.4852,3342.4379,3330.7113,3365.5547,81588
2018-07-06,3396.2458,3365.1227,3295.7296,3347.0624,86098
2018-07-09,3459.3153,3459.1837,3378.9056,3378.9056,76602
2018-07-10,3474.1396,3467.5155,3437.2706,3464.9064,69549
2018-07-11,3427.5705,3407.5297,3375.1441,3398.9265,72041
2018-07-12,3499.097,3481.0559,3403.3302,3403.3302,96354
2018-07-13,3499.7643,3492.6897,3474.9123,3488.4966,72956
2018-07-16,3506.2355,3472.0859,3459.7312,3488.967,68282
2018-07-17,3467.1852,3449.3773,3420.9714,3466.4236,61983
2018-07-18,3479.2635,3431.3227,3430.1563,3456.6065,66530
2018-07-19,3466.5056,3428.343,3417.9627,3444.8032,68478
2018-07-20,3505.928,3492.8938,3398.9532,3426.4558,101985
2018-07-23,3527.5335,3525.7503,3464.6475,3471.8555,119037
2018-07-24,3596.5128,3581.7057,3530.6641,3530.6641,156912
2018-07-25,3589.9841,3577.7522,3566.314,3589.5055,96759
2018-07-26,3593.9227,3536.2456,3528.6442,3583.3173,90350
2018-07-27,3545.4058,3521.2269,3512.7034,3533.7714,70178
2018-07-30,3550.902,3515.0794,3489.5494,3520.8538,82117
2018-07-31,3528.154,3517.6568,3493.1545,3510.4744,67981
2018-08-01,3543.606,3447.3882,3446.7765,3530.0298,90349
2018-08-02,3434.3516,3370.9579,3322.096,3434.3516,101309
2018-08-03,3381.3417,3315.2839,3315.2008,3366.6637,70797
2018-08-06,3344.246,3273.2728,3257.6856,3312.8153,77975
2018-08-07,3368.962,3368.8695,3263.4986,3284.9785,91784
2018-08-08,3368.1602,3314.5075,3311.7694,3362.1485,79285
2018-08-09,3408.3911,3397.5298,3299.6157,3303.4765,91958
2018-08-10,3424.0411,3405.0191,3380.5731,3398.4139,68967
2018-08-13,3396.1883,3390.3441,3336.6956,3369.9812,76192
2018-08-14,3391.729,3372.9137,3356.6142,3386.4832,60651
2018-08-15,3372.1369,3291.976,3288.7088,3371.959,68174
2018-08-16,3315.2031,3276.7276,3231.5561,3251.8556,76547
2018-08-17,3311.5729,3229.6198,3224.0999,3305.8954,67395
2018-08-20,3267.2498,3267.2498,3209.0115,3238.215,70904
2018-08-21,3331.7077,3326.6489,3270.0302,3271.8402,75206
2018-08-22,3328.9693,3307.9545,3299.3938,3328.9693,50787
2018-08-23,3336.1123,3320.0257,3285.8141,3308.4589,61112
2018-08-24,3353.0445,3325.3347,3291.8654,3308.4778,63766
2018-08-27,3406.5735,3406.5735,3339.2646,3339.3894,94270
2018-08-28,3416.5929,3400.1705,3388.8143,3408.1502,75445
2018-08-29,3398.7139,3386.5736,3377.1231,3393.0527,67020
2018-08-30,3402.5626,3351.0942,3349.4688,3385.8052,68385
2018-08-31,3356.5757,3334.5036,3310.8726,3333.3801,76206
2018-09-03,3325.607,3321.8248,3291.7842,3320.6898,66430
2018-09-04,3370.963,3363.8984,3307.9585,3324.186,67089
2018-09-05,3354.1991,3298.1412,3298.1412,3349.6983,64302
2018-09-06,3311.4973,3262.8808,3253.7552,3286.6645,62300
2018-09-07,3316.6149,3277.6438,3253.725,3273.8906,63947
2018-09-10,3277.884,3230.0681,3227.8481,3271.3818,63817
2018-09-11,3245.617,3224.2116,3209.1121,3229.7052,58491
2018-09-12,3225.6014,3202.0248,3194.9785,3216.9911,54628
2018-09-13,3249.593,3236.5662,3191.3975,3239.6852,67290
2018-09-14,3254.1043,3242.0902,3227.9439,3242.8307,60131
2018-09-17,3230.7878,3204.9224,3200.5096,3224.9267,52260
2018-09-18,3270.107,3269.4319,3193.6423,3193.6423,70425
2018-09-19,3335.9913,3312.4823,3258.3097,3261.997,89171
2018-09-20,3332.3093,3310.1258,3303.073,3314.8758,64561
2018-09-21,3410.4856,3410.4856,3307.767,3320.6958,108416
2018-09-25,3394.3771,3379.8043,3367.0253,3375.9717,69055
2018-09-26,3448.2595,3417.2413,3383.2352,3388.5576,93173
2018-09-27,3423.71,3403.5902,3394.732,3415.9532,69765
2018-09-28,3444.9884,3438.8649,3404.6973,3409.9598,84378
2018-10-08,3364.4641,3290.8988,3285.253,3361.5594,97889
2018-10-09,3309.7978,3288.6906,3276.1322,3290.1705,66723
2018-10-10,3315.731,3281.5978,3256.5815,3295.4288,64493
2018-10-11,3209.5202,3124.1139,3099.0402,3179.5408,120941
2018-10-12,3184.122,3170.7262,3094.9657,3123.3715,98611
2018-10-15,3183.1297,3126.4516,3120.2306,3173.8467,69605
2018-10-16,3166.0918,3100.9738,3089.3668,3128.5764,68888
2018-10-17,3149.1344,3118.2463,3062.554,3140.6838,76837
2018-10-18,3097.7903,3044.3918,3043.3817,3097.7903,73772
2018-10-19,3137.7475,3134.9455,3009.4983,3017.7488,98840
2018-10-22,3297.3803,3270.2732,3159.5614,3159.5614,145862
2018-10-23,3276.0205,3183.4257,3163.5704,3273.1271,121013
2018-10-24,3245.3971,3188.2018,3164.293,3169.4571,110910
2018-10-25,3197.3212,3194.3084,3099.8887,3107.8402,106952
2018-10-26,3218.1021,3173.635,3151.9244,3204.2845,101299
2018-10-29,3158.8114,3076.8889,3062.5803,3157.4879,91840
2018-10-30,3146.6276,3110.2605,3050.7709,3061.93,116070
2018-10-31,3168.9187,3153.8234,3106.0279,3116.6582,111207
2018-11-01,3217.8034,3177.0338,3173.0992,3185.202,132653
2018-11-02,3290.2455,3290.2455,3222.4354,3258.6093,153466
2018-11-05,3279.8781,3262.8351,3230.3632,3269.4695,109707
2018-11-06,3254.9778,3243.1504,3213.895,3254.9778,83869
2018-11-07,3270.5003,3221.9101,3218.4219,3243.8775,91616
2018-11-08,3253.5735,3212.7737,3207.7084,3251.7281,76415
2018-11-09,3193.3039,3167.4442,3166.3106,3193.3039,84283
2018-11-12,3206.5127,3205.1407,3152.4399,3160.2465,88062
2018-11-13,3254.7684,3237.3823,3161.0979,3164.9222,126493
2018-11-14,3239.2448,3204.9427,3200.2285,3233.6409,113809
2018-11-15,3242.3836,3242.3715,3198.7814,3201.2814,98559
2018-11-16,3282.39,3257.6735,3223.7215,3242.879,126877
2018-11-19,3294.6031,3294.6031,3251.0665,3258.7919,115957
2018-11-20,3278.7845,3218.4076,3213.6833,3268.0768,109361
2018-11-21,3230.2578,3226.4918,3185.2393,3187.1025,84120
2018-11-22,3235.4524,3214.4273,3199.6981,3232.9731,65098
2018-11-23,3212.1952,3143.4752,3139.3857,3208.593,84638
2018-11-26,3169.4418,3141.2434,3131.636,3148.6721,59379
2018-11-27,3162.0121,3137.2413,3126.289,3152.7743,55408
2018-11-28,3179.4108,3178.9326,3126.6179,3137.7477,74882
2018-11-29,3204.8565,3137.6542,3137.6542,3198.8259,80498
2018-11-30,3175.154,3172.69,3132.423,3136.1962,70921
2018-12-03,3273.6397,3260.9502,3228.3611,3260.6862,121487
2018-12-04,3267.94,3267.7095,3243.6951,3256.2282,79415
2018-12-05,3266.9039,3252.0041,3219.9785,3224.2556,76153
2018-12-06,3223.5219,3181.673,3179.8948,3218.113,76329
2018-12-07,3193.8191,3181.5646,3176.7061,3187.4919,53362
2018-12-10,3170.1523,3144.7631,3134.3845,3153.5228,63437
2018-12-11,3161.9557,3159.8158,3143.6072,3148.2256,53224
2018-12-12,3182.2107,3170.6092,3160.2784,3181.566,53310
2018-12-13,3234.0817,3219.6924,3169.4234,3178.891,90443
2018-12-14,3210.7221,3165.9109,3165.9109,3207.3481,84301
2018-12-17,3167.5125,3161.1966,3134.3653,3158.2844,66497
2018-12-18,3165.0018,3128.4265,3114.4684,3139.9493,63820
2018-12-19,3137.0099,3091.1255,3086.7579,3133.7416,55522
2018-12-20,3097.7202,3067.4169,3044.2929,3083.5441,69749
2018-12-21,3057.4007,3029.3951,3007.6096,3055.3258,76758
2018-12-24,3040.3524,3038.1981,3007.3292,3015.4974,57300
2018-12-25,3030.1418,3017.2815,2964.875,3006.8787,78689
2018-12-26,3029.0608,3002.0327,2996.4829,3012.869,55647
2018-12-27,3047.2348,2990.5057,2990.5057,3042.9491,80542
2018-12-28,3024.3525,3010.6536,2984.8177,2994.795,71054
2019-01-02,3018.7759,2969.5353,2958.4883,3017.0674,68663
2019-01-03,3000.4413,2964.8421,2953.2548,2963.0186,70867
2019-01-04,3036.8147,3035.8741,2935.8295,2940.1916,103319
2019-01-07,3061.749,3054.303,3035.9123,3055.1535,101164
2019-01-08,3055.51,3047.7035,3038.5339,3049.8747,86171
2019-01-09,3117.9614,3078.4759,3062.8474,3065.2307,107364
2019-01-10,3092.5411,3072.6864,3062.5721,3077.4817,85272
2019-01-11,3102.8333,3094.7782,3071.0264,3082.2615,71786
2019-01-14,3097.4064,3067.7845,3064.3827,3092.4984,66122
2019-01-15,3129.3708,3127.9904,3064.6705,3071.5185,88773
2019-01-16,3135.0117,3128.6517,3117.2926,3126.1347,80214
2019-01-17,3141.7099,3111.4168,3110.0608,3132.6285,80175
2019-01-18,3171.6864,3168.1739,3120.3458,3124.5025,103964
2019-01-21,3199.2134,3185.6364,3170.8773,3170.8773,93915
2019-01-22,3181.9494,3143.3171,3135.3378,3181.9494,72991
2019-01-23,3157.6269,3141.0532,3131.8673,3136.096,59870
2019-01-24,3165.6296,3158.7817,3125.3008,3146.6046,72935
2019-01-25,3203.1747,3184.4696,3164.4082,3165.1814,83968
2019-01-28,3228.8678,3183.7777,3174.7243,3203.1189,82622
2019-01-29,3200.9898,3193.9698,3148.2345,3177.261,77658
2019-01-30,3202.896,3168.4829,3167.8934,3181.6551,63747
2019-01-31,3216.0673,3201.6331,3178.0105,3182.6987,86248
2019-02-01,3247.4956,3247.3971,3207.7168,3225.7335,82020
2019-02-11,3307.0638,3306.4725,3239.8079,3239.8079,98818
2019-02-12,3335.3606,3330.3353,3298.6337,3306.3523,122232
2019-02-13,3405.5773,3397.0276,3329.1436,3337.7794,163828
2019-02-14,3415.3994,3402.1403,3381.9821,3392.8547,151127
2019-02-15,3395.0294,3338.7047,3335.8705,3391.242,143669
2019-02-18,3445.7448,3445.7448,3366.423,3366.423,182886
2019-02-19,3480.7938,3439.6078,3419.0731,3454.7216,179084
2019-02-20,3463.7735,3451.9273,3421.505,3449.9321,147390
2019-02-21,3500.2519,3442.7056,3431.631,3450.1411,180143
2019-02-22,3520.1182,3520.1182,3417.9784,3439.3781,187238
2019-02-25,3729.4831,3729.4831,3574.6885,3575.8528,342557
2019-02-26,3762.1128,3684.6935,3679.2705,3734.7059,358039
2019-02-27,3737.6317,3678.3921,3638.3334,3682.8116,286236
2019-02-28,3695.4646,3669.3703,3650.0537,3675.2642,184810
2019-03-01,3749.7143,3749.7143,3668.7653,3699.2157,204711
2019-03-04,3886.5797,3794.104,3764.7764,3783.0367,323490
2019-03-05,3816.1621,3816.0132,3770.7858,3785.3762,230853
2019-03-06,3855.1556,3848.0903,3787.5225,3822.8588,318077
2019-03-07,3845.182,3808.8497,3778.8004,3841.1456,329847
2019-03-08,3774.5431,3657.579,3656.1917,3721.4016,317990
2019-03-11,3731.9091,3729.9546,3650.8125,3663.9772,230913
2019-03-12,3804.72,3755.3519,3723.6785,3758.3151,274926
2019-03-13,3763.0926,3724.1941,3708.8145,3758.713,233682
2019-03-14,3747.819,3698.4858,3673.8509,3710.2934,190817
2019-03-15,3782.2364,3745.005,3713.936,3713.936,175175
2019-03-18,3851.7479,3851.7479,3733.6781,3753.6436,216928
2019-03-19,3868.335,3833.9626,3815.2187,3856.5885,181727
2019-03-20,3855.1465,3835.4397,3790.5119,3825.3356,175632
2019-03-21,3864.0696,3836.8913,3823.4661,3840.2783,196310
2019-03-22,3845.5808,3833.8013,3786.5917,3838.1255,171357
2019-03-25,3807.1793,3742.8252,3741.6062,3776.4426,198586
2019-03-26,3770.843,3700.4388,3687.5472,3766.5287,173047
2019-03-27,3750.2642,3743.3878,3703.4508,3724.4058,138758
2019-03-28,3755.716,3728.3953,3710.0814,3731.0612,133272
2019-03-29,3876.379,3872.3412,3739.7739,3739.7739,215639
2019-04-01,3982.9091,3973.928,3901.1698,3901.1698,271383
2019-04-02,3988.0975,3971.2852,3956.5059,3986.3443,226000
2019-04-03,4026.4972,4022.1566,3939.7837,3947.8697,231917
2019-04-04,4072.1138,4062.2309,4021.7055,4039.7415,260411
2019-04-08,4122.6034,4057.2286,4017.4887,4097.1027,267506
2019-04-09,4084.243,4075.4301,4038.2825,4063.8139,182957
2019-04-10,4115.378,4085.847,4035.4741,4062.4425,194688
2019-04-11,4097.1249,3997.5778,3990.239,4083.4618,169050
2019-04-12,4006.9335,3988.6168,3961.464,3986.7822,135862
2019-04-15,4085.3882,3975.5244,3974.2264,4056.4919,182646
2019-04-16,4085.7891,4085.7891,3943.4879,3958.0963,202042
2019-04-17,4106.6158,4087.2398,4057.5032,4080.7172,180367
2019-04-18,4094.0533,4072.0753,4056.2356,4085.1148,146562
2019-04-19,4120.6356,4120.6078,4046.2042,4076.2953,150795
2019-04-22,4126.0907,4025.6109,4015.4748,4125.9717,189354
2019-04-23,4061.0858,4019.0053,4005.2832,4021.6277,155612
2019-04-24,4044.3375,4030.0887,3967.8058,4033.6292,145499
2019-04-25,4022.5631,3941.816,3938.3251,4013.6027,159722
2019-04-26,3943.8331,3889.2748,3887.2525,3921.8909,142008
2019-04-29,3953.2288,3900.3339,3875.452,3896.5824,153871
2019-04-30,3923.1082,3913.211,3885.147,3887.1799,116233
2019-05-06,3791.6119,3684.6168,3647.1405,3775.0765,197473
2019-05-07,3738.1767,3720.6684,3671.8341,3702.2656,132848
2019-05-08,3722.9325,3667.4574,3642.4981,3648.5489,112867
2019-05-09,3656.8966,3599.7001,3584.8227,3637.346,101037
2019-05-10,3732.9238,3730.4513,3589.2906,3643.0557,148004
2019-05-13,3702.9012,3668.7255,3658.0004,3675.7597,103392
2019-05-14,3683.2619,3645.1503,3630.4388,3630.4388,102313
2019-05-15,3741.0406,3727.0923,3674.9931,3674.9931,110162
2019-05-16,3745.1405,3743.9635,3707.9032,3720.039,116258
2019-05-17,3745.3555,3648.7609,3637.5826,3744.8751,128453
2019-05-20,3644.5,3617.7924,3583.8324,3635.7357,108963
2019-05-21,3690.0884,3666.7762,3610.6817,3619.4369,111023
2019-05-22,3679.2727,3649.3796,3634.7479,3663.1533,98346
2019-05-23,3631.4743,3583.9646,3578.1129,3629.5284,99898
2019-05-24,3623.3904,3593.9139,3580.7853,3584.9016,80934
2019-05-27,3648.0267,3637.1971,3556.2567,3592.6027,108831
2019-05-28,3683.2306,3672.2605,3627.7878,3633.0182,117886
2019-05-29,3693.2273,3663.909,3637.3481,3642.5415,93355
2019-05-30,3650.9718,3641.1833,3612.6248,3648.8495,94203
2019-05-31,3668.1796,3629.7893,3627.5448,3640.9963,89222
2019-06-03,3672.8136,3632.0127,3613.1274,3640.6126,100723
2019-06-04,3636.128,3598.4666,3584.4612,3632.5602,87097
2019-06-05,3634.4536,3597.105,3593.9515,3627.7947,88642
2019-06-06,3601.0356,3564.6778,3557.0167,3601.0356,85534
2019-06-10,3623.7301,3610.7435,3568.2787,3578.0084,92375
2019-06-11,3723.1419,3719.2759,3617.5239,3617.5239,143483
2019-06-12,3711.8793,3691.0957,3683.9394,3706.8635,119179
2019-06-13,3697.5917,3685.3933,3654.2742,3689.5834,96332
2019-06-14,3709.6521,3654.8799,3650.9096,3690.4763,101817
2019-06-17,3683.7743,3654.8248,3645.4982,3654.4433,72977
2019-06-18,3675.6452,3667.6185,3638.78,3661.1299,70692
2019-06-19,3771.347,3715.9381,3715.1331,3761.3381,125596
2019-06-20,3845.7912,3828.5183,3717.1857,3718.9416,168872
2019-06-21,3856.0856,3833.9383,3817.3068,3832.7321,153635
2019-06-24,3853.5452,3841.2659,3819.7692,3836.3051,100085
2019-06-25,3838.0578,3801.3098,3755.0099,3837.4259,124076
2019-06-26,3809.758,3794.331,3771.7164,3779.5125,81820
2019-06-27,3854.0801,3834.8172,3805.8328,3807.5376,105316
2019-06-28,3835.2326,3825.5873,3803.0546,3832.0599,84766
2019-07-01,3936.668,3935.8116,3886.909,3899.3313,158370
2019-07-02,3942.4257,3937.1691,3918.9378,3931.0486,131863
2019-07-03,3927.4365,3893.5341,3878.8405,3927.4365,111993
2019-07-04,3906.8894,3873.1019,3854.693,3895.1978,99342
2019-07-05,3900.3095,3893.2025,3857.928,3875.3736,74007
2019-07-08,3875.7547,3802.7897,3775.0259,3875.7547,109539
2019-07-09,3811.0993,3793.1297,3774.7641,3798.0954,74843
2019-07-10,3810.396,3786.739,3774.2304,3807.9497,72834
2019-07-11,3830.7387,3785.221,3774.4137,3806.1855,75312
2019-07-12,3820.2354,3808.7311,3774.5224,3783.0733,75466
2019-07-15,3844.8683,3824.1878,3745.8549,3792.6409,101205
2019-07-16,3828.3256,3806.8449,3799.8665,3819.2474,80731
2019-07-17,3820.2713,3804.6384,3787.8973,3800.1064,95184
2019-07-18,3793.3916,3768.4019,3767.9958,3793.1893,87496
2019-07-19,3828.1514,3807.9551,3787.5079,3787.5079,88086
2019-07-22,3816.5387,3781.6832,3765.4428,3813.5022,92101
2019-07-23,3792.9647,3789.9135,3768.7614,3783.5411,71313
2019-07-24,3840.0579,3819.8325,3803.5738,3803.5867,90941
2019-07-25,3851.0665,3851.0665,3812.9532,3821.3898,93740
2019-07-26,3863.5878,3858.5688,3832.5223,3835.2281,83259
2019-07-29,3862.7467,3854.2704,3842.426,3857.9394,84814
2019-07-30,3890.7298,3870.3176,3861.5698,3861.5698,94124
2019-07-31,3856.745,3835.3589,3830.0914,3856.745,82151
2019-08-01,3831.2641,3803.4694,3791.546,3819.3242,84114
2019-08-02,3754.5326,3747.4379,3720.0584,3729.1309,108336
2019-08-05,3739.5031,3675.6884,3675.6884,3724.4097,101326
2019-08-06,3649.8953,3636.3289,3575.8626,3609.1118,129834
2019-08-07,3659.0778,3621.431,3621.431,3654.6323,84239
2019-08-08,3675.4603,3669.2936,3646.9386,3651.3571,88458
2019-08-09,3689.1774,3633.5296,3628.1163,3686.7493,85296
2019-08-12,3699.1047,3699.1047,3643.3161,3647.8661,82083
2019-08-13,3686.4302,3665.7515,3658.0126,3675.5868,76500
2019-08-14,3717.5579,3682.4015,3680.6086,3712.0657,91203
2019-08-15,3694.2985,3694.0006,3612.1108,3618.0092,88599
2019-08-16,3738.0964,3710.5386,3687.0751,3697.9407,88319
2019-08-19,3791.0946,3791.0946,3720.6894,3736.0344,139327
2019-08-20,3799.8977,3787.7324,3778.7306,3786.026,108602
2019-08-21,3792.5955,3781.7579,3775.4474,3778.3091,82300
2019-08-22,3797.329,3793.5061,3771.2048,3793.8552,85808
2019-08-23,3829.3607,3820.8638,3788.0345,3796.8821,87955
2019-08-26,3778.8665,3765.9105,3753.1646,3756.3618,93859
2019-08-27,3848.2358,3816.9459,3790.873,3791.4587,124731
2019-08-28,3822.5883,3802.5844,3790.1384,3818.8125,88751
2019-08-29,3808.5954,3790.1867,3774.3968,3805.494,84083
2019-08-30,3828.9698,3799.5863,3778.9189,3816.678,96695
2019-09-02,3855.7768,3848.3198,3799.8166,3803.689,110289
2019-09-03,3856.6813,3853.6106,3833.7571,3852.5794,97715
2019-09-04,3886.0012,3886.0012,3846.4215,3848.6483,126629
2019-09-05,3970.0038,3925.323,3909.2087,3909.2087,181656
2019-09-06,3948.5397,3948.5075,3922.3361,3946.6854,121882
2019-09-09,3985.239,3972.9484,3954.8755,3980.9577,146810
2019-09-10,3976.9225,3959.265,3938.7441,3976.8697,130889
2019-09-11,3971.2237,3930.0999,3922.9531,3969.6757,131595
2019-09-12,3975.9311,3972.3799,3933.4366,3944.6917,110241
2019-09-16,3982.204,3957.7154,3943.3734,3981.3616,110260
2019-09-17,3947.1577,3891.2208,3879.4852,3947.1577,113694
2019-09-18,3923.1462,3910.0837,3902.5109,3902.9947,82056
2019-09-19,3924.3823,3924.3823,3897.0666,3923.9631,85984
2019-09-20,3942.224,3935.6511,3921.4124,3933.4594,103456
2019-09-23,3925.1858,3890.6616,3868.214,3925.1858,94036
2019-09-24,3927.0115,3901.0758,3886.1404,3895.8661,87783
2019-09-25,3889.839,3870.9837,3867.2277,3887.5548,89521
2019-09-26,3890.7452,3841.1388,3840.2472,3884.7022,102698
2019-09-27,3859.5003,3852.6534,3832.2466,3843.4584,74004
2019-09-30,3857.2319,3814.5282,3813.5491,3842.0741,65931
2019-10-08,3861.6429,3837.6791,3818.5894,3818.5894,76658
2019-10-09,3845.3403,3843.2392,3805.0671,3822.6068,75855
2019-10-10,3877.142,3874.6391,3829.4328,3838.4865,79223
2019-10-11,3922.3694,3911.7253,3868.8417,3885.5198,93413
2019-10-14,3983.8117,3953.2411,3934.7325,3944.8593,122394
2019-10-15,3953.1645,3936.2498,3928.151,3953.1645,85274
2019-10-16,3964.0456,3922.6854,3919.0169,3939.276,83230
2019-10-17,3935.8123,3925.2216,3913.9173,3929.386,64864
2019-10-18,3940.5409,3869.3777,3864.9652,3935.4199,82321
2019-10-21,3884.7447,3880.8398,3856.0374,3865.3436,74183
2019-10-22,3897.4352,3895.8809,3870.5486,3896.3149,68919
2019-10-23,3901.4243,3871.0848,3862.1965,3892.6766,70199
2019-10-24,3890.1955,3870.6678,3852.5828,3877.9239,71335
2019-10-25,3899.7223,3896.7923,3849.0337,3871.7687,77454
2019-10-28,3927.7959,3926.585,3897.8175,3904.9824,97406
2019-10-29,3932.3745,3910.226,3910.226,3929.7077,82257
2019-10-30,3908.0999,3891.2255,3883.4468,3904.7172,77873
2019-10-31,3907.1505,3886.7519,3878.8757,3906.8593,86715
2019-11-01,3956.0797,3952.3872,3876.4164,3883.8084,100690
2019-11-04,3985.3573,3978.1216,3964.0052,3964.0052,104194
2019-11-05,4030.6381,4002.8128,3970.8664,3982.1155,112912
2019-11-06,4007.5012,3984.8816,3973.7762,4006.327,97313
2019-11-07,4005.3829,3991.8749,3975.5475,3984.5529,87255
2019-11-08,4022.0362,3973.0107,3971.5726,4017.6742,97107
2019-11-11,3948.6186,3902.9783,3897.5504,3948.6186,94156
2019-11-12,3914.8821,3903.6888,3877.7397,3905.9584,76543
2019-11-13,3908.4196,3899.9815,3882.4314,3905.2831,76749
2019-11-14,3916.9459,3905.857,3895.1415,3905.9284,87008
2019-11-15,3915.1049,3877.0892,3877.0892,3908.4891,83731
2019-11-18,3913.1029,3907.9291,3868.3166,3874.4405,76646
2019-11-19,3947.0392,3947.0392,3902.3776,3904.0996,82161
2019-11-20,3943.2273,3907.8641,3901.9865,3940.1344,76815
2019-11-21,3901.8262,3889.598,3875.9682,3894.539,69131
2019-11-22,3918.8385,3849.9948,3833.5033,3894.1742,91043
2019-11-25,3878.2507,3878.2061,3839.4201,3850.966,106066
2019-11-26,3899.1097,3891.6533,3869.5948,3893.4349,111514
2019-11-27,3889.9783,3875.6186,3862.7011,3883.429,76437
2019-11-28,3887.6903,3862.3029,3852.0105,3877.9012,65230
2019-11-29,3861.6584,3828.6706,3804.8291,3857.1883,74144
2019-12-02,3854.7509,3836.0589,3829.3126,3835.5128,77412
2019-12-03,3851.1205,3851.0873,3811.6281,3829.212,73611
2019-12-04,3852.9922,3849.819,3831.0747,3841.6627,79683
2019-12-05,3883.4031,3879.3638,3859.8223,3863.6086,89051
2019-12-06,3902.3853,3902.3853,3878.7002,3885.0582,78649
2019-12-09,3911.9682,3895.4468,3885.2507,3909.5297,95354
2019-12-10,3900.959,3900.3843,3882.0877,3886.444,86263
2019-12-11,3909.3854,3902.7492,3890.341,3907.1592,99765
2019-12-12,3908.4537,3891.0242,3886.1188,3908.4537,84708
2019-12-13,3969.4568,3968.2211,3925.2757,3928.0044,148571
2019-12-16,3987.5866,3987.5464,3953.5126,3970.7092,148487
2019-12-17,4067.1355,4041.7996,3984.5193,3987.7426,201163
2019-12-18,4057.64,4032.7826,4025.3433,4039.724,151352
2019-12-19,4038.5435,4027.1495,4014.8951,4034.6159,117901
2019-12-20,4046.7261,4017.2527,4014.9296,4032.1519,121268
2019-12-23,4032.1721,3967.0962,3964.3798,4014.6929,122816
2019-12-24,3994.5092,3992.9581,3963.6653,3971.56,95989
2019-12-25,4000.5556,3990.8671,3976.3559,3988.6574,94939
2019-12-26,4025.9879,4025.9879,3993.5413,3993.6686,108861
2019-12-27,4066.7964,4022.0278,4019.7223,4029.2454,150926
2019-12-30,4083.6901,4081.6334,4001.4951,4015.5195,155971
2019-12-31,4098.1444,4096.5821,4069.0086,4077.7519,123264
2020-01-02,4172.6555,4152.2408,4121.3487,4121.3487,182117
2020-01-03,4164.2989,4144.9649,4131.864,4161.2185,142826
2020-01-06,4170.6384,4129.2954,4102.3796,4120.5211,175310
2020-01-07,4161.2504,4160.2274,4135.0972,4137.4019,139489
2020-01-08,4149.813,4112.3172,4101.9801,4139.6315,167586
2020-01-09,4165.6574,4164.3697,4143.592,4145.5345,136886
2020-01-10,4180.9771,4163.1849,4148.4817,4177.5777,113032
2020-01-13,4203.9883,4203.9883,4148.6007,4166.9254,119692
2020-01-14,4223.5078,4189.8862,4188.0809,4215.1578,129321
2020-01-15,4193.8686,4166.7344,4150.8799,4186.881,104633
2020-01-16,4175.2938,4149.0434,4142.1795,4174.8172,100268
2020-01-17,4177.0282,4154.853,4141.6448,4162.1939,98726
2020-01-20,4185.9629,4185.8304,4149.4879,4170.7365,122409
2020-01-21,4165.0203,4114.3085,4113.3251,4165.0203,130528
2020-01-22,4141.1772,4131.9311,4046.4866,4093.8009,126759
2020-01-23,4103.5244,4003.9013,3972.3933,4093.3229,160358
2020-02-03,3732.1572,3688.3578,3639.9089,3639.9089,157560
2020-02-04,3786.8629,3785.6376,3652.0035,3652.0035,213933
2020-02-05,3866.0108,3828.5272,3781.613,3801.099,174926
2020-02-06,3914.915,3899.7751,3806.9601,3841.7537,176462
2020-02-07,3899.8837,3899.8693,3849.7127,3879.5531,151732
2020-02-10,3920.1667,3916.0052,3861.0066,3872.3738,148407
2020-02-11,3970.5221,3952.4643,3915.7077,3926.4204,143442
2020-02-12,3984.4325,3984.4325,3940.6667,3945.6663,126710
2020-02-13,3999.5495,3959.9188,3950.1422,3985.8757,145002
2020-02-14,4001.5627,3987.7342,3954.0233,3954.234,143240
2020-02-17,4077.4464,4077.4241,3999.6511,3999.6511,182779
2020-02-18,4076.388,4057.5108,4027.7859,4069.8315,163236
2020-02-19,4085.1704,4051.3107,4042.8451,4049.5862,169046
2020-02-20,4148.5287,4144.6561,4055.8105,4062.8968,212233
2020-02-21,4184.4379,4149.4903,4130.1677,4134.8747,217214
2020-02-24,4149.0102,4132.8388,4097.1753,4131.8364,212869
2020-02-25,4126.7075,4123.8543,4020.9075,4066.302,244168
2020-02-26,4132.7817,4073.0152,4061.125,4070.0994,261094
2020-02-27,4110.5275,4084.8759,4067.4408,4084.0782,181291
2020-02-28,4031.1453,3940.0488,3928.0663,3988.7274,230275
